# Wordlist

# DATA
ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
2829	Lashi	0 0 0 0 0 0 0 0 0 0 5 7 0 0 0 0	467	the this year	khə̆⁵⁵tsan³¹	the year	kʰ ə̆ ⁵⁵ + ts a n ³¹	?	?	this year n/adv	khə̆⁵⁵ tsan³¹  | 0778.33	Leqi (Luxi) TBL	5 7	CVTCVcT	kh ə̆ ⁵⁵ ◦ ts a n ³¹	289				2829	-	513
2828	Maru	8 0 0 0 0 0 0 0 0 0 5 7 0 0 0 0	467	the this year	a³¹na⁵⁵tsəŋ³¹	the year	a ³¹ + n a ⁵⁵ + ts ə ŋ ³¹	?	?	this year n/adv	a³¹ na⁵⁵ tsəŋ³¹  | 0778.31	Langsu (Luxi) TBL	8 5 7	VTCVTCVcT	a ³¹ ◦ n a ⁵⁵ ◦ ts ə ŋ ³¹	289				2828	-	513
2825	Xiandao	0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0	467	the this year	fu³¹n̥ɤk⁵⁵	the year	f u ³¹ + n̥ ɤ k ⁵⁵	?	?	this year n/adv	fu³¹ n̥ɤk⁵⁵  | 0778.29	Achang (Xiandao) TBL	5 1	CVTCVcT	f u ³¹ ◦ n̥ ɤ k ⁵⁵	289				2825	-	513
#
2578	Achang_Lianghe	0 1	437	the thorn	tɕu³¹	the thorn	tɕ u ³¹	?	?	thorn	tɕu³¹  | 0343.43	Achang (Lianghe) JZ-Achang	1	CVT	tɕ u ³¹	290				2578	-	470
2585	Achang_Longchuan	0 1	437	the thorn	tɕo³¹	the thorn	tɕ o ³¹	?	?	thorn / splinter n	tɕo³¹  | 0391.28	Achang (Longchuan) TBL	1	CVT	tɕ o ³¹	290				2585	-	470
2579	Achang_Longchuan_B	0 1	437	the thorn	tɕo³¹	the thorn	tɕ o ³¹	?	?	thorn	tɕo³¹  | 230.41	Achang (Longchuan) ZMYYC	1	CVT	tɕ o ³¹	290				2579	-	470
2580	Achang_Luxi	0 1	437	the thorn	tsu⁵¹	the thorn	ts u ⁵¹	?	?	thorn	tsu⁵¹  | 298.38	Achang (Luxi) JZ-Achang	1	CVT	ts u ⁵¹	290				2580	-	470
2587	Atsi	0 1	437	the thorn	tsu²¹	the thorn	ts u ²¹	?	?	thorn / splinter n	tsu²¹  | 0391.30	Atsi [Zaiwa] TBL	1	CVT	ts u ²¹	290				2587	-	470
2581	Atsi_B	0 1	437	the thorn	tsu²¹	the thorn	ts u ²¹	?	?	thorn	tsu²¹  | 230.42	Atsi [Zaiwa] ZMYYC	1	CVT	ts u ²¹	290				2581	-	470
2588	Bola	0 1	437	the thorn	tu³¹	the thorn	t u ³¹	?	?	thorn / splinter n	tu³¹  | 0391.32	Bola (Luxi) TBL	1	CVT	t u ³¹	290				2588	-	470
2582	Burmese_ZMYYC	0 1	437	the thorn	chūḥ	the thorn	h s u ³	?	chūḥ	thorn	hsu³  | 230.39	Burmese (Written) ZMYYC	1	CVT	ch ū ḥ	290				2582	-	470
2583	Hpun	2 1	437	the thorn	khăsù	the thorn	kʰ ă + s ù	?	?	thorn	khăs(h)ù  | 187n487	Hpun (Northern) EJAH-Hpun	2 1	CVCV	kh ă ◦ s ù	290				2583	-	470
2590	Lashi	0 1	437	the thorn	tsu³³	the thorn	ts u ³³	?	?	thorn / splinter n	tsu³³  | 0391.33	Leqi (Luxi) TBL	1	CVT	ts u ³³	290				2590	-	470
2589	Maru	0 1	437	the thorn	tsau³⁵	the thorn	ts a u ³⁵	?	?	thorn / splinter n	tsau³⁵  | 0391.31	Langsu (Luxi) TBL	1	CVT	ts au ³⁵	290				2589	-	470
2584	Maru_B	0 1	437	the thorn	tsau³⁵	the thorn	ts a u ³⁵	?	?	thorn	tsau³⁵  | 230.43	Maru [Langsu] ZMYYC	1	CVT	ts au ³⁵	290				2584	-	470
2586	Xiandao	0 1	437	the thorn	cu³¹	the thorn	c u ³¹	?	?	thorn / splinter n	cu³¹  | 0391.29	Achang (Xiandao) TBL	1	CVT	c u ³¹	290				2586	-	470
#
2592	Maru_C	1 0 3 5	438	the toe	khjik³¹thɔ̃⁵⁵ŋju̱k⁵⁵	the toe	kʰ j i k ³¹ + tʰ ɔ̃ ⁵⁵ + ŋ j u̱ k ⁵⁵	?	?	little toe	khjik³¹ thɔ̃⁵⁵ ŋju̱k⁵⁵  | 7.2.5	Maru [Langsu] DQ-Langsu	1 3 5	CCVcTCVVTCCVcT	kh j i k ³¹ ◦ th ɔ̃ ∼ ⁵⁵ ◦ ŋ j u̱ k ⁵⁵	291				2592	-	472
2593	Maru_C	1 0 0 5	438	the toe	khjik³¹ŋju̱k⁵⁵	the toe	kʰ j i k ³¹ + ŋ j u̱ k ⁵⁵	?	?	toe	khjik³¹ ŋju̱k⁵⁵  | 7.2	Maru [Langsu] DQ-Langsu	1 5	CCVcTCCVcT	kh j i k ³¹ ◦ ŋ j u̱ k ⁵⁵	291				2593	-	472
#
2594	Achang_Lianghe	3 4	440	the tongue	n̥ut⁵⁵tshɑʔ⁵⁵	the tongue	n̥ u t ⁵⁵ + tsʰ ɑ ʔ ⁵⁵	?	?	tongue	n̥ut⁵⁵ tshɑʔ⁵⁵  | 109	Achang (Lianghe) JZ-Achang	3 4	CVcTCVcT	n̥ u t ⁵⁵ ◦ tsh ɑ ʔ ⁵⁵	292				2594	-	475
2607	Achang_Longchuan	0 1	439	the tongue	ɕɔ⁵⁵	the tongue	ɕ ɔ ⁵⁵	?	?	tongue nbp	ɕɔ⁵⁵  | 0139.28	Achang (Longchuan) TBL	1	CVT	ɕ ɔ ⁵⁵	292				2607	-	473
2595	Achang_Longchuan_C	0 1	439	the tongue	ɕɔ⁵⁵	the tongue	ɕ ɔ ⁵⁵	?	?	tongue	ɕɔ⁵⁵  | 682.2	Achang (Longchuan) JZ-Achang	1	CVT	ɕ ɔ ⁵⁵	292				2595	-	473
2596	Achang_Luxi	0 1	439	the tongue	lia³⁵	the tongue	l i a ³⁵	?	?	tongue	lia³⁵  | 1080.47	Achang (Luxi) JZ-Achang	1	CVT	l ia ³⁵	292				2596	-	473
2609	Atsi	0 1	439	the tongue	ʃo⁵¹	the tongue	ʃ o ⁵¹	?	?	tongue nbp	ʃo⁵¹  | 0139.30	Atsi [Zaiwa] TBL	1	CVT	ʃ o ⁵¹	292			hundred // the tongue	2609	-	473
2599	Atsi_C	0 1	439	the tongue	ʃo⁵¹	the tongue	ʃ o ⁵¹	?	?	tongue	ʃo⁵¹  | 0824.30	Atsi [Zaiwa] JZ-Zaiwa	1	CVT	ʃ o ⁵¹	292				2599	-	473
2598	Atsi_D	0 1	439	the tongue	yɔ²	the tongue	y ɔ ²	?	?	tongue	yɔ²  | S.6	Atsi [Zaiwa] GHL-PPB	1	CVT	y ɔ ²	292				2598	-	473
2610	Bola	0 1	439	the tongue	ʃa⁵⁵	the tongue	ʃ a ⁵⁵	?	?	tongue nbp	ʃa⁵⁵  | 0139.32	Bola (Luxi) TBL	1	CVT	ʃ a ⁵⁵	292				2610	-	473
2600	Bola_B	0 1	439	the tongue	ʃa⁵⁵	the tongue	ʃ a ⁵⁵	?	?	tongue	ʃa⁵⁵  | 165	Bola DQ-Bola	1	CVT	ʃ a ⁵⁵	292				2600	-	473
2601	Burmese_ZMYYC	0 1	439	the tongue	lhyā	the tongue	h l j ɑ ²	?	lhyā	tongue	hljɑ²  | 245.39	Burmese (Written) ZMYYC	1	CCV	lh y ā	292				2601	-	473
2603	Hpun	2 1	439	the tongue	ăyáʔ	the tongue	?	?	?	tongue	ăyáʔ  | 24n78	Hpun (Northern) EJAH-Hpun	2 1	VCVc	ă ◦ y á ʔ	292				2603	-	473
2602	Hpun_B	2 1	439	the tongue	ăyɑh	the tongue	?	?	?	tongue	ă yɑh  | S.6	Hpun (Metjo) GHL-PPB	2 1	VCVc	ă ◦ y ɑ h	292				2602	-	473
2612	Lashi	0 1	439	the tongue	jo̱³³	the tongue	j o̱ ³³	?	?	tongue nbp	jo̱³³  | 0139.33	Leqi (Luxi) TBL	1	CVT	j o̱ ³³	292				2612	-	473
2605	Lashi_B	0 1	439	the tongue	jo̱³³	the tongue	j o̱ ³³	?	?	tongue	jo̱³³  | 3.8	Lashi DQ-Lashi	1	CVT	j o̱ ³³	292				2605	-	473
2604	Lashi_C	0 1	439	the tongue	yɔ⁴	the tongue	y ɔ ⁴	?	?	tongue	yɔ⁴  | S.6	Lashi (Lachhe') GHL-PPB	1	CVT	y ɔ ⁴	292				2604	-	473
2611	Maru	0 1	439	the tongue	ʃɔ³¹	the tongue	ʃ ɔ ³¹	?	?	tongue nbp	ʃɔ³¹  | 0139.31	Langsu (Luxi) TBL	1	CVT	ʃ ɔ ³¹	292				2611	-	473
2606	Maru_C	0 1	439	the tongue	ʃɔ³¹	the tongue	ʃ ɔ ³¹	?	?	tongue	ʃɔ³¹  | 3.8	Maru [Langsu] DQ-Langsu	1	CVT	ʃ ɔ ³¹	292				2606	-	473
2608	Xiandao	0 1	439	the tongue	çɔ⁵⁵	the tongue	c ̧ ɔ ⁵⁵	?	?	tongue nbp	çɔ⁵⁵  | 0139.29	Achang (Xiandao) TBL	1	CVT	ç ɔ ⁵⁵	292				2608	-	473
2597	Xiandao_B	0 1	439	the tongue	çɔ⁵⁵	the tongue	c ̧ ɔ ⁵⁵	?	?	tongue	çɔ⁵⁵  | 165	Achang (Xiandao) DQ-Xiandao	1	CVT	ç ɔ ⁵⁵	292				2597	-	473
#
2619	Achang_Lianghe	0 0 0 0 0 0 1 0	441	the tooth	tsui⁵⁵	the tooth	ts u i ⁵⁵	?	?	tooth	tsui⁵⁵  | 1641.34	Achang (Lianghe) JZ-Achang	1	CVT	ts ui ⁵⁵	293				2619	-	478
2636	Achang_Longchuan	0 0 0 0 0 0 1 0	441	the tooth	tɕoi⁵⁵	the tooth	tɕ o i ⁵⁵	?	?	tooth nbp	tɕoi⁵⁵  | 0137.28	Achang (Longchuan) TBL	1	CVT	tɕ oi ⁵⁵	293				2636	-	478
2620	Achang_Longchuan_C	0 0 0 0 0 0 1 0	441	the tooth	tɕoi⁵⁵	the tooth	tɕ o i ⁵⁵	?	?	tooth	tɕoi⁵⁵  | 0524.04	Achang (Longchuan) JZ-Achang	1	CVT	tɕ oi ⁵⁵	293				2620	-	478
2621	Achang_Luxi	0 0 0 0 0 0 1 0	441	the tooth	tsui³¹	the tooth	ts u i ³¹	?	?	tooth	tsui³¹  | 0479.10	Achang (Luxi) JZ-Achang	1	CVT	ts ui ³¹	293				2621	-	478
2638	Atsi	0 0 0 0 0 0 1 0	441	the tooth	tsui⁵¹	the tooth	ts u i ⁵¹	?	?	tooth nbp	tsui⁵¹  | 0137.30	Atsi [Zaiwa] TBL	1	CVT	ts ui ⁵¹	293				2638	-	478
2623	Atsi_C	0 0 0 0 0 0 1 0	441	the tooth	tsui⁵¹	the tooth	ts u i ⁵¹	?	?	tooth	tsui⁵¹  | 1641.34	Atsi [Zaiwa] JZ-Zaiwa	1	CVT	ts ui ⁵¹	293				2623	-	478
2639	Bola	0 0 0 0 0 0 1 0	441	the tooth	tui⁵⁵	the tooth	t u i ⁵⁵	?	?	tooth nbp	tui⁵⁵  | 0137.32	Bola (Luxi) TBL	1	CVT	t ui ⁵⁵	293				2639	-	478
2624	Bola_B	0 0 0 0 0 0 1 0	441	the tooth	tui⁵⁵	the tooth	t u i ⁵⁵	?	?	tooth	tui⁵⁵  | 163	Bola DQ-Bola	1	CVT	t ui ⁵⁵	293				2624	-	478
2625	Burmese_ZMYYC	0 5 0 0 0 0 0 0	441	the tooth	svāḥ	the tooth	tʰ w ɑ ³	?	?	tooth	thwɑ³  | 244.39	Burmese (Written) ZMYYC	5	CCVT	s v ā ḥ	293				2625	-	478
2627	Hpun	0 5 6 0 0 0 0 0	441	the tooth	ʃàʔma	the tooth	ʃ à + ʔ m a	?	?	tooth	ʃàʔ ma, shăma(ʔ)  | 401.12	Hpun (Northern) EJAH-Hpun	5 6	CVCCV	ʃ à ʔ ◦ m a	293		ʃàʔma // shăma		2627	-	478
2626	Hpun_B	0 5 6 0 0 0 0 0	441	the tooth	ʃɑʔ⁵mɑ⁴	the tooth	ʃ ɑ ʔ ⁵ + m ɑ ⁴	?	?	tooth	ʃɑʔ⁵ mɑ⁴  | T.13	Hpun (Metjo) GHL-PPB	5 6	CVcTCVT	ʃ ɑ ʔ ⁵ ◦ m ɑ ⁴	293				2626	-	478
2641	Lashi	0 0 0 0 0 0 1 0	441	the tooth	tsɿ³¹	the tooth	ts ɿ ³¹	?	?	tooth nbp	tsɿ³¹  | 0137.33	Leqi (Luxi) TBL	1	CVT	ts ɿ ³¹	293				2641	-	478
2630	Lashi_B	0 0 0 0 0 0 1 0	441	the tooth	tsɿ³¹	the tooth	ts ɿ ³¹	?	?	tooth	tsɿ³¹  | 3.10	Lashi DQ-Lashi	1	CVT	ts ɿ ³¹	293				2630	-	478
2632	Lashi_B	0 0 0 7 0 0 1 0	441	the tooth	ʃə̱k⁵⁵tsɿ³¹	the tooth	ʃ ə̱ k ⁵⁵ + ts ɿ ³¹	?	?	tooth (incisor)	ʃə̱k⁵⁵ tsɿ³¹  | 3.10.1	Lashi DQ-Lashi	7 1	CVcTCVT	ʃ ə̱ k ⁵⁵ ◦ ts ɿ ³¹	293				2632	-	478
2634	Lashi_B	0 0 0 0 0 0 1 8	441	the tooth	tsɿ³¹thaŋ³³	the tooth	ts ɿ ³¹ + tʰ a ŋ ³³	?	?	tooth (wisdom)	tsɿ³¹ thaŋ³³  | 3.10.4	Lashi DQ-Lashi	1 8	CVTCVcT	ts ɿ ³¹ ◦ th a ŋ ³³	293				2634	-	478
2629	Lashi_C	0 5 0 0 0 0 0 0	441	the tooth	sɔ²	the tooth	s ɔ ²	?	?	tooth	sɔ²  | T.13	Lashi (Lachhe') GHL-PPB	5	CVT	s ɔ ²	293				2629	-	478
2640	Maru	0 0 0 0 0 0 1 0	441	the tooth	tsɔi³¹	the tooth	ts ɔ i ³¹	?	?	tooth nbp	tsɔi³¹  | 0137.31	Langsu (Luxi) TBL	1	CVT	ts ɔi ³¹	293				2640	-	478
2631	Maru_C	0 0 0 0 0 0 1 0	441	the tooth	tsɔi³¹	the tooth	ts ɔ i ³¹	?	?	tooth	tsɔi³¹  | 3.10	Maru [Langsu] DQ-Langsu	1	CVT	ts ɔi ³¹	293				2631	-	478
2633	Maru_C	0 0 0 7 0 0 1 0	441	the tooth	xək⁵⁵tsɔi³¹	the tooth	x ə k ⁵⁵ + ts ɔ i ³¹	?	?	tooth (incisor)	xək⁵⁵ tsɔi³¹  | 3.10.1	Maru [Langsu] DQ-Langsu	7 1	CVcTCVT	x ə k ⁵⁵ ◦ ts ɔi ³¹	293				2633	-	478
2635	Maru_C	0 0 0 0 0 0 1 8	441	the tooth	tsɔi³¹thɔ̃³¹	the tooth	ts ɔ i ³¹ + tʰ ɔ̃ ³¹	?	?	tooth (wisdom)	tsɔi³¹ thɔ̃³¹  | 3.10.4	Maru [Langsu] DQ-Langsu	1 8	CVTCVVT	ts ɔi ³¹ ◦ th ɔ̃ ∼ ³¹	293				2635	-	478
2637	Xiandao	0 0 0 0 0 0 1 0	441	the tooth	cui⁵⁵	the tooth	c u i ⁵⁵	?	?	tooth nbp	cui⁵⁵  | 0137.29	Achang (Xiandao) TBL	1	CVT	c ui ⁵⁵	293				2637	-	478
2622	Xiandao_B	0 0 0 0 0 0 1 0	441	the tooth	cui⁵⁵	the tooth	c u i ⁵⁵	?	?	tooth	cui⁵⁵  | 163	Achang (Xiandao) DQ-Xiandao	1	CVT	c ui ⁵⁵	293				2622	-	478
#
2645	Achang_Lianghe	0 1 0 0 0 0	442	the tree	ʂɯk⁵⁵	the tree	ʂ ɯ k ⁵⁵	?	?	tree	ʂɯk⁵⁵  | 1050.29	Achang (Lianghe) JZ-Achang	1	CVcT	ʂ ɯ k ⁵⁵	294				2645	-	480
2655	Achang_Longchuan	0 1 0 2 0 0	442	the tree	saŋ³¹tseŋ⁵⁵	the tree	s a ŋ ³¹ + ts e ŋ ⁵⁵	?	?	tree n	saŋ³¹ tseŋ⁵⁵  | 0372.28	Achang (Longchuan) TBL	1 2	CVcTCVcT	s a ŋ ³¹ ◦ ts e ŋ ⁵⁵	294				2655	-	480
2646	Achang_Longchuan_B	0 1 0 2 0 0	442	the tree	saŋ³¹tseŋ⁵⁵	the tree	s a ŋ ³¹ + ts e ŋ ⁵⁵	?	?	tree	saŋ³¹ tseŋ⁵⁵  | 178.41	Achang (Longchuan) ZMYYC	1 2	CVcTCVcT	s a ŋ ³¹ ◦ ts e ŋ ⁵⁵	294				2646	-	480
2647	Achang_Luxi	0 1 0 0 0 0	442	the tree	sək⁵⁵	the tree	s ə k ⁵⁵	?	?	tree	sək⁵⁵  | 0834.28	Achang (Luxi) JZ-Achang	1	CVcT	s ə k ⁵⁵	294			new // the tree	2647	-	480
2657	Atsi	0 1 0 0 0 0	442	the tree	sik⁵⁵	the tree	s i k ⁵⁵	?	?	tree n	sik⁵⁵  | 0372.30	Atsi [Zaiwa] TBL	1	CVcT	s i k ⁵⁵	294				2657	-	480
2648	Atsi_B	0 1 0 0 0 0	442	the tree	sik⁵⁵	the tree	s i k ⁵⁵	?	?	tree	sik⁵⁵  | 178.42	Atsi [Zaiwa] ZMYYC	1	CVcT	s i k ⁵⁵	294				2648	-	480
2658	Bola	0 1 0 0 0 0	442	the tree	sak⁵⁵	the tree	s a k ⁵⁵	?	?	tree n	sak⁵⁵  | 0372.32	Bola (Luxi) TBL	1	CVcT	s a k ⁵⁵	294			new // the tree	2658	-	480
2649	Burmese_ZMYYC	0 1 0 0 5 0	442	the tree	sac paṅ	the tree	tʰ ɑ + s p ɑ ŋ	?	?	tree	thɑs pɑŋ  | 178.39	Burmese (Written) ZMYYC	1 5	CVc_CVc	s a c ◦ p a ṅ	294				2649	-	480
2650	Hpun	0 1 0 0 0 4	442	the tree	ʃàiʔpó	the tree	ʃ à i + ʔ p ó	?	?	tree	ʃàiʔ pó, shàiʔpó  | 401.12	Hpun (Northern) EJAH-Hpun	1 4	CVcCV	ʃ ài ʔ ◦ p ó	294		ʃàiʔpó // shàiʔpó		2650	-	480
2653	Hpun	0 1 0 0 0 4	442	the tree	ʃàiʔpó	the tree	ʃ à i + ʔ p ó	?	?	tree (cp. Wood, Timber, Trunk)	ʃàiʔpó  | 401.12	Hpun (Northern) EJAH-Hpun	1 4	CVcCV	ʃ ài ʔ ◦ p ó	294				2653	-	480
2654	Hpun	0 1 6 0 0 0	442	the tree	ʃàiʔkò-ŋ	the tree	ʃ à i + ʔ k ò ŋ	?	?	tree (hollow)	ʃàiʔ kò-ŋ  | 401.12	Hpun (Northern) EJAH-Hpun	1 6	CVcCVc	ʃ ài ʔ ◦ k ò ŋ	294				2654	-	480
2660	Lashi	0 1 0 0 0 0	442	the tree	sə̱k⁵⁵	the tree	s ə̱ k ⁵⁵	?	?	tree n	sə̱k⁵⁵  | 0372.33	Leqi (Luxi) TBL	1	CVcT	s ə̱ k ⁵⁵	294				2660	-	480
2659	Maru	0 1 0 0 0 0	442	the tree	sa̱k⁵⁵	the tree	s a̱ k ⁵⁵	?	?	tree n	sa̱k⁵⁵  | 0372.31	Langsu (Luxi) TBL	1	CVcT	s a̱ k ⁵⁵	294			new // the tree	2659	-	480
2652	Maru_B	0 1 0 0 0 0	442	the tree	sa̱k⁵⁵	the tree	s a̱ k ⁵⁵	?	?	tree	sa̱k⁵⁵  | 178.43	Maru [Langsu] ZMYYC	1	CVcT	s a̱ k ⁵⁵	294				2652	-	480
2656	Xiandao	0 1 0 0 0 0	442	the tree	ʂɯk⁵⁵	the tree	ʂ ɯ k ⁵⁵	?	?	tree n	ʂɯk⁵⁵  | 0372.29	Achang (Xiandao) TBL	1	CVcT	ʂ ɯ k ⁵⁵	294			new // the tree	2656	-	480
#
2230	Achang_Lianghe	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the uncooked rice	tɕhiŋ⁵⁵	the rice	tɕʰ i ŋ ⁵⁵	?	?	rice (uncooked)	tɕhiŋ⁵⁵  | 0217.28	Achang (Lianghe) JZ-Achang	7	CVcT	tɕh i ŋ ⁵⁵	295				2230	-	392
2231	Achang_Longchuan_B	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the uncooked rice	tshen⁵⁵	the rice	tsʰ e n ⁵⁵	?	?	rice (uncooked)	tshen⁵⁵  | 390.41	Achang (Longchuan) ZMYYC	7	CVcT	tsh e n ⁵⁵	295				2231	-	392
2232	Achang_Luxi	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the uncooked rice	tshən³⁵	the rice	tsʰ ə n ³⁵	?	?	rice (uncooked)	tshən³⁵  | 361.38	Achang (Luxi) JZ-Achang	7	CVcT	tsh ə n ³⁵	295				2232	-	392
2233	Atsi_B	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the uncooked rice	tʃhin⁵¹	the rice	tʃʰ i n ⁵¹	?	?	rice (uncooked)	tʃhin⁵¹  | 390.42	Atsi [Zaiwa] ZMYYC	7	CVcT	tʃh i n ⁵¹	295				2233	-	392
2234	Burmese_ZMYYC	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the uncooked rice	chan	the rice	h s ɑ n ²	?	chan	rice (uncooked)	hsɑn²  | 390.39	Burmese (Written) ZMYYC	7	CVc	ch a n	295				2234	-	392
2235	Maru_B	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the uncooked rice	tʃhiŋ³¹	the rice	tʃʰ i ŋ ³¹	?	?	rice (uncooked)	tʃhiŋ³¹  | 390.43	Maru [Langsu] ZMYYC	7	CVcT	tʃh i ŋ ³¹	295				2235	-	392
#
1093	Lashi_B	0 0 0 13 14 0 0 0 0 0 0 0 0 3	204	the underarm hair	lɔʔ³¹tʃhap⁵⁵mou⁵⁵	the body hair	l ɔ ʔ ³¹ + tʃʰ a p ⁵⁵ + m o u ⁵⁵	?	?	underarm hair	lɔʔ³¹ tʃhap⁵⁵ mou⁵⁵  | 8.1.3.1	Lashi DQ-Lashi	13 14 3	CVcTCVcTCVT	l ɔ ʔ ³¹ ◦ tʃh a p ⁵⁵ ◦ m ou ⁵⁵	296				1093	-	150
1094	Maru_C	0 0 0 13 14 0 0 0 0 0 0 0 0 3	204	the underarm hair	lɔʔ³¹tʃhɛʔ⁵⁵muk⁵⁵	the body hair	l ɔ ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵ + m u k ⁵⁵	?	?	underarm hair	lɔʔ³¹ tʃhɛʔ⁵⁵ muk⁵⁵  | 8.1.3.1	Maru [Langsu] DQ-Langsu	13 14 3	CVcTCVcTCVcT	l ɔ ʔ ³¹ ◦ tʃh ɛ ʔ ⁵⁵ ◦ m u k ⁵⁵	296				1094	-	150
#
2236	Achang_Longchuan	0 0 0 8 0 0 0 0 11 12 0 0 0	373	the unhusked rice	ka³¹tsui³¹lum³¹	the rice	k a ³¹ + ts u i ³¹ + l u m ³¹	?	?	rice (unhusked) n	ka³¹ tsui³¹ lum³¹  | 0409.28	Achang (Longchuan) TBL	8 11 12	CVTCVTCVcT	k a ³¹ ◦ ts ui ³¹ ◦ l u m ³¹	297				2236	-	393
2238	Atsi	0 0 0 8 0 0 0 0 0 0 0 0 7	373	the unhusked rice	kuʔ²¹tʃham²¹	the rice	k u ʔ ²¹ + tʃʰ a m ²¹	?	?	rice (unhusked) n	kuʔ²¹ tʃham²¹  | 0409.30	Atsi [Zaiwa] TBL	8 7	CVcTCVcT	k u ʔ ²¹ ◦ tʃh a m ²¹	297				2238	-	393
2239	Bola	0 0 0 8 0 0 0 0 0 0 13 0 0	373	the unhusked rice	kauʔ³¹ʃɿ³⁵	the rice	k a u ʔ ³¹ + ʃ ɿ ³⁵	?	?	rice (unhusked) n	kauʔ³¹ ʃɿ³⁵  | 0409.32	Bola (Luxi) TBL	8 13	CVcTCVT	k au ʔ ³¹ ◦ ʃ ɿ ³⁵	297				2239	-	393
2241	Lashi	0 0 0 0 0 0 0 0 0 0 0 0 7	373	the unhusked rice	tʃham⁵⁵	the rice	tʃʰ a m ⁵⁵	?	?	rice (unhusked) n	tʃham⁵⁵  | 0409.33	Leqi (Luxi) TBL	7	CVcT	tʃh a m ⁵⁵	297				2241	-	393
2240	Maru	0 0 0 8 0 0 0 0 0 0 0 0 7	373	the unhusked rice	kauk³¹tʃhɛʔ⁵⁵	the rice	k a u k ³¹ + tʃʰ ɛ ʔ ⁵⁵	?	?	rice (unhusked) n	kauk³¹ tʃhɛʔ⁵⁵  | 0409.31	Langsu (Luxi) TBL	8 7	CVcTCVcT	k au k ³¹ ◦ tʃh ɛ ʔ ⁵⁵	297				2240	-	393
2237	Xiandao	0 0 0 8 0 0 0 0 0 12 0 0 0	373	the unhusked rice	kuʔ⁵⁵lum³¹	the rice	k u ʔ ⁵⁵ + l u m ³¹	?	?	rice (unhusked) n	kuʔ⁵⁵ lum³¹  | 0409.29	Achang (Xiandao) TBL	8 12	CVcTCVcT	k u ʔ ⁵⁵ ◦ l u m ³¹	297				2237	-	393
#
44	Lashi_B	0 12 0 0 14 7 0 8 0 0 0 0 0 0 0 0	6	the upper back	kjei³¹mɔn³¹nuŋ⁵⁵khuŋ³³	back	k j e i ³¹ + m ɔ n ³¹ + n u ŋ ⁵⁵ + kʰ u ŋ ³³	?	?	upper back	kjei³¹ mɔn³¹ nuŋ⁵⁵ khuŋ³³  | 5.5.1	Lashi DQ-Lashi	12 14 7 8	CCVTCVcTCVcTCVcT	k j ei ³¹ ◦ m ɔ n ³¹ ◦ n u ŋ ⁵⁵ ◦ kh u ŋ ³³	298				44	-	847
45	Maru_C	0 0 16 0 14 0 0 8 0 0 0 0 0 2 0 0	6	the upper back	thɔʔ³⁵mɛ³¹kauŋ³¹tɔ̃⁵⁵	back	tʰ ɔ ʔ ³⁵ + m ɛ ³¹ + k a u ŋ ³¹ + t ɔ̃ ⁵⁵	?	?	upper back	thɔʔ³⁵ mɛ³¹ kauŋ³¹ tɔ̃⁵⁵  | 5.5.1	Maru [Langsu] DQ-Langsu	16 14 8 2	CVcTCVTCVcTCVVT	th ɔ ʔ ³⁵ ◦ m ɛ ³¹ ◦ k au ŋ ³¹ ◦ t ɔ̃ ∼ ⁵⁵	298				45	-	847
#
2662	Bola_B	1	443	the vagina	tʃauʔ³¹	the vagina	tʃ a u ʔ ³¹	?	?	vagina	tʃauʔ³¹  | 143	Bola DQ-Bola	1	CVcT	tʃ au ʔ ³¹	299				2662	-	481
2663	Hpun	2	444	the vagina	sóʔ	the vagina	s ó ʔ	?	?	vagina	sóʔ  | 335	Hpun (Northern) EJAH-Hpun	2	CVc	s ó ʔ	299				2663	-	482
2664	Hpun	3 4	445	the vagina	zᴜ̀ʔ-mà	the vagina	z ᴜ̀ + ʔ m à	?	?	vagina / vulva	zᴜ̀ʔ-mà  | U.35	Hpun (Northern) EJAH-Hpun	3 4	CVCCV	z ᴜ̀ ʔ ◦ m à	299				2664	-	483
2661	Xiandao_B	1	443	the vagina	cuʔ⁵⁵	the vagina	c u ʔ ⁵⁵	?	?	vagina	cuʔ⁵⁵  | 143	Achang (Xiandao) DQ-Xiandao	1	CVcT	c u ʔ ⁵⁵	299				2661	-	481
#
