# EDICTOR
@modified: 2016-02-15 15:48
#
ID	ORIGINAL_TAXNAME	TOKENS	DOCULECT	CONCEPT	POS	STEDT_SRCID	COGID	STEDT_RN	STEDT_REFLEX	CONCEPT_ID	NOTE	SOURCE	STEDT_CONCEPT	IPA	ORIGINAL_ENTRY	ORIGINAL_CONCEPT
3559	Atsi [Zaiwa] TBL	m j a ŋ ⁵¹	Atsi	to see	verb	1471.30	922	418075	mjaŋ⁵¹	1471		TBL	see	mjaŋ⁵¹	mjaŋ⁵¹  | 1471.30	see v.
3561	Bola (Luxi) TBL	m j ɔ̃ ∼ ⁵⁵	Bola	to see	verb	1471.32	922	418077	mjɔ̃⁵⁵	1471		TBL	see	mjɔ̃⁵⁵	mjɔ̃⁵⁵  | 1471.32	see v.
3565	Leqi (Luxi) TBL	m j aː ŋ ³¹	Lashi	to see	verb	1471.33	922	418078	mjaːŋ³¹	1471		TBL	see	mjaːŋ³¹	mjaːŋ³¹  | 1471.33	see v.
3567	Langsu (Luxi) TBL	m j ɔ̃ ∼ ³¹	Maru	to see	verb	1471.31	922	418076	mjɔ̃³¹	1471		TBL	see	mjɔ̃³¹	mjɔ̃³¹  | 1471.31	see v.
3569	Achang (Xiandao) TBL	m ʐ a ŋ ⁵⁵	Xiandao	to see	verb	1471.29	922	418074	mʐaŋ⁵⁵	1471		TBL	see	mʐaŋ⁵⁵	mʐaŋ⁵⁵  | 1471.29	see v.
3571	Burmese (Written) ZMYYC	m r a ṅ	Old_Burmese	to see	verb	1	922	?		1		HILL/ZMYYC	see	mraṅ	mraṅ | 1	see
5322		m j ĩ ²²	Rangoon	to see	verb	1471.27	922	418072	mjĩ²²	1471		TBL	see	mjĩ²²		
5763		m r ɑ ŋ ²	Written_Burmese	to see	verb	1471.26	922	418071	mrɑŋ²	1471		TBL	see	mrɑŋ²		
#
3574	Achang (Longchuan) TBL	a ³¹ ◦ ȵ a u ³¹	Achang_Longchuan	the seed	noun	0405.28	430	365753	a³¹ȵau³¹	0405		TBL	seed	a³¹ȵau³¹	a³¹ ȵau³¹  | 0405.28	seed n
3577	Atsi [Zaiwa] TBL	a ²¹ ◦ m j i ²¹	Atsi	the seed	noun	0405.30	430	365755	a²¹mji²¹	0405		TBL	seed	a²¹mji²¹	a²¹ mji²¹  | 0405.30	seed n
3579	Bola (Luxi) TBL	a ³¹ ◦ m j u ŋ ³¹	Bola	the seed	noun	0405.32	430	365757	a³¹mjuŋ³¹	0405		TBL	seed	a³¹mjuŋ³¹	a³¹ mjuŋ³¹  | 0405.32	seed n
3582	Leqi (Luxi) TBL	a ³³ ◦ m j o u ³³	Lashi	the seed	noun	0405.33	430	365758	a³³mjou³³	0405		TBL	seed	a³³mjou³³	a³³ mjou³³  | 0405.33	seed n
3583	Langsu (Luxi) TBL	m j u k ⁵⁵	Maru	the seed	noun	0405.31	430	365756	mjuk⁵⁵	0405		TBL	seed	mjuk⁵⁵	mjuk⁵⁵  | 0405.31	seed n
3585	Achang (Xiandao) TBL	a ³¹ ◦ ɲ a u ⁵¹	Xiandao	the seed	noun	0405.29	430	365754	a³¹ɲau⁵¹	0405		TBL	seed	a³¹ɲau⁵¹	a³¹ ɲau⁵¹  | 0405.29	seed n
3587	Burmese (Written) ZMYYC	m y ui w ḥ ◦ c i y ʔ	Old_Burmese	the seed	noun	?	430	?		?		HILL/ZMYYC	seed	myuiwḥ ciyʔ	myuiwḥ ciyʔ | ?	seed
5658		m j o ⁵⁵ ◦ s i ⁵³	Rangoon	the seed	noun	0405.27	430	365752	mjo⁵⁵si⁵³	0405		TBL	seed	mjo⁵⁵si⁵³		
6093		m j o ³ ◦ s e ¹	Written_Burmese	the seed	noun	0405.26	430	365751	mjo³se¹	0405		TBL	seed	mjo³se¹		
#
3605	Achang (Longchuan) TBL	ȵ i t ⁵⁵	Achang_Longchuan	seven	other	0803.28	30	386360	ȵit⁵⁵	0803		TBL	seven	ȵit⁵⁵	ȵit⁵⁵  | 0803.28	seven num
3608	Atsi [Zaiwa] TBL	ŋ j i t ⁵⁵	Atsi	seven	other	0803.30	30	386362	ŋjit⁵⁵	0803		TBL	seven	ŋjit⁵⁵	ŋjit⁵⁵  | 0803.30	seven num
3610	Bola (Luxi) TBL	n ɔ̱ t ⁵⁵	Bola	seven	other	0803.32	30	386364	nɔ̱t⁵⁵	0803		TBL	seven	nɔ̱t⁵⁵	nɔ̱t⁵⁵  | 0803.32	seven num
3611	Burmese (Written) ZMYYC	kh u ◦ n a c	Burmese	seven	other	917.39	30	?		917		HILL/ZMYYC	seven	khunac	khu nɑs  | 917.39	seven
3612	Hpun (Northern) EJAH-Hpun	a í ŋ ◦ th ᴜ̀ ʔ	Hpun	seven	other	69	32	?		69		EJAH-Hpun	seven	aíŋthᴜ̀ʔ	aíŋthᴜ̀ʔ  | 69	seven
3613	Leqi (Luxi) TBL	ŋ j ɛ̱ t ⁵⁵	Lashi	seven	other	0803.33	30	386365	ŋjɛ̱t⁵⁵	0803		TBL	seven	ŋjɛ̱t⁵⁵	ŋjɛ̱t⁵⁵  | 0803.33	seven num
3614	Langsu (Luxi) TBL	n a̱ t ⁵⁵	Maru	seven	other	0803.31	30	386363	na̱t⁵⁵	0803		TBL	seven	na̱t⁵⁵	na̱t⁵⁵  | 0803.31	seven num
3616	Achang (Xiandao) TBL	n i t ⁵⁵	Xiandao	seven	other	0803.29	30	386361	nit⁵⁵	0803		TBL	seven	nit⁵⁵	nit⁵⁵  | 0803.29	seven num
3617	Burmese (Written) ZMYYC	kh u ◦ n a c	Old_Burmese	seven	other	?	30	?		?		HILL/ZMYYC	seven	khunac	khunac | ?	seven
5437		kʰ u ⁵³ ◦ n̥ i ʔ ⁴	Rangoon	seven	other	0803.27	30	386359	khu⁵³n̥iʔ⁴	0803		TBL	seven	kʰu⁵³n̥iʔ⁴		
5876		kʰ u ¹ ◦ hn ɑ s ⁴	Written_Burmese	seven	other	0803.26	30	386358	khu¹hnɑs⁴	0803		TBL	seven	kʰu¹hnɑs⁴		
#
3649	Achang (Longchuan) TBL	th ɔ ʔ ⁵⁵	Achang_Longchuan	sharp	other	1020.28	34	397567	thɔʔ⁵⁵	1020	bad concept	TBL	sharp	thɔʔ⁵⁵	thɔʔ⁵⁵  | 1020.28	sharp
3653	Burmese (Written) ZMYYC	th a k	Burmese	sharp	other	870.39	34	?		870	bad concept	HILL/ZMYYC	sharp	thak	htɑk  | 870.39	sharp
3654	Hpun (Northern) EJAH-Hpun	t ù ʔ	Hpun	sharp	other	31	34	?		31	bad concept	EJAH-Hpun	sharp	tùʔ	tùʔ  | 31	sharp
3655	Leqi (Luxi) TBL	th ɔː ʔ ⁵⁵	Lashi	sharp	other	1020.33	34	397572	thɔːʔ⁵⁵	1020	bad concept	TBL	sharp	thɔːʔ⁵⁵	thɔːʔ⁵⁵  | 1020.33	sharp
3657	Achang (Xiandao) TBL	m a t ³⁵	Xiandao	sharp	other	1020.29	36	397568	mat³⁵	1020	bad concept	TBL	sharp	mat³⁵	mat³⁵  | 1020.29	sharp
3658	Atsi [Zaiwa] TBL	th o ʔ ⁵⁵	Atsi	sharp	other	1020.30	34	397569	thoʔ⁵⁵	1020	bad concept	TBL	sharp	thoʔ⁵⁵	thoʔ⁵⁵  | 1020.30	sharp
3659	Bola (Luxi) TBL	th a ʔ ⁵⁵	Bola	sharp	other	1020.32	34	397571	thaʔ⁵⁵	1020	bad concept	TBL	sharp	thaʔ⁵⁵	thaʔ⁵⁵  | 1020.32	sharp
3660	Langsu (Luxi) TBL	th ɔ ʔ ⁵⁵	Maru	sharp	other	1020.31	34	397570	thɔʔ⁵⁵	1020	bad concept	TBL	sharp	thɔʔ⁵⁵	thɔʔ⁵⁵  | 1020.31	sharp
3661	Burmese (Written) ZMYYC	th a k	Old_Burmese	sharp	other	?	34	?		?	bad concept	HILL/ZMYYC	sharp	thak	thak | ?	sharp
5398		tʰ ɛ ʔ ⁴	Rangoon	sharp	other	1020.27	34	397566	thɛʔ⁴	1020	bad concept	TBL	sharp	tʰɛʔ⁴		
5838		tʰ ɑ k	Written_Burmese	sharp	other	1020.26	34	397565	thɑk	1020	bad concept	TBL	sharp	tʰɑk		
#
3671	Achang (Longchuan) TBL	p ə k ⁵⁵	Achang_Longchuan	to shoot (an arrow)	verb	1611.28	929	424673	pək⁵⁵	1611		TBL	shoot (an arrow)	pək⁵⁵	pək⁵⁵  | 1611.28	shoot (an arrow) v.
3674	Atsi [Zaiwa] TBL	p i k ²¹	Atsi	to shoot (an arrow)	verb	1611.30	929	424675	pik²¹	1611		TBL	shoot (an arrow)	pik²¹	pik²¹  | 1611.30	shoot (an arrow) v.
3676	Bola (Luxi) TBL	p a k ³¹	Bola	to shoot (an arrow)	verb	1611.32	929	424677	pak³¹	1611		TBL	shoot (an arrow)	pak³¹	pak³¹  | 1611.32	shoot (an arrow) v.
3679	Leqi (Luxi) TBL	p əː k ³¹	Lashi	to shoot (an arrow)	verb	1611.33	929	424678	pəːk³¹	1611		TBL	shoot (an arrow)	pəːk³¹	pəːk³¹  | 1611.33	shoot (an arrow) v.
3680	Langsu (Luxi) TBL	p a k ³¹	Maru	to shoot (an arrow)	verb	1611.31	929	424676	pak³¹	1611		TBL	shoot (an arrow)	pak³¹	pak³¹  | 1611.31	shoot (an arrow) v.
3682	Achang (Xiandao) TBL	p ɤ k ⁵⁵	Xiandao	to shoot (an arrow)	verb	1611.29	929	424674	pɤk⁵⁵	1611		TBL	shoot (an arrow)	pɤk⁵⁵	pɤk⁵⁵  | 1611.29	shoot (an arrow) v.
3684	Burmese (Written) ZMYYC	p a c	Old_Burmese	to shoot (an arrow)	verb	?	929	?		?		HILL/ZMYYC	shoot	pac	pac | ?	shoot
5683		p i ʔ ⁴	Rangoon	to shoot (an arrow)	verb	1611.27	929	424672	piʔ⁴	1611		TBL	shoot (an arrow)	piʔ⁴		
6118		p ɑ s ⁴	Written_Burmese	to shoot (an arrow)	verb	1611.26	929	424671	pɑs⁴	1611		TBL	shoot (an arrow)	pɑs⁴		
#
3693	Burmese (Written) ZMYYC	t ui	Burmese	short	other	810.39	39	?		810	bad concept	HILL/ZMYYC	short	tui	to²  | 810.39	short
3694	Hpun (Northern) EJAH-Hpun	x ɔ̀ ŋ	Hpun	short	other	0364.33	37	363644	xɔ̱t⁵⁵njou³¹	0364	bad concept	EJAH-Hpun	short	xɔ̀ŋ	xɔ̀ŋ  | 0364.33	short
3699	Achang (Longchuan) TBL	ʑ ɔ ŋ ³¹	Achang_Longchuan	short	other	0973.28	37	395152	ʑɔŋ³¹	0973	bad concept	TBL	short	ʑɔŋ³¹	ʑɔŋ³¹  | 0973.28	short adj
3700	Atsi [Zaiwa] TBL	t o̱ t ²¹	Atsi	short	other	0973.30	39	395154	to̱t²¹	0973	bad concept	TBL	short	to̱t²¹	to̱t²¹  | 0973.30	short adj
3701	Bola (Luxi) TBL	l a ŋ ³⁵	Bola	short	other	0973.32	37	395156	laŋ³⁵	0973	bad concept	TBL	short	laŋ³⁵	laŋ³⁵  | 0973.32	short adj
3702	Leqi (Luxi) TBL	ʃ ə̱ː ŋ ³³	Lashi	short	other	0973.33	37	395157	ʃə̱ːŋ³³	0973	bad concept	TBL	short	ʃə̱ːŋ³³	ʃə̱ːŋ³³  | 0973.33	short adj
3703	Langsu (Luxi) TBL	l a ŋ ⁵⁵	Maru	short	other	0973.31	37	395155	laŋ⁵⁵	0973	bad concept	TBL	short	laŋ⁵⁵	laŋ⁵⁵  | 0973.31	short adj
3704	Achang (Xiandao) TBL	t ɔ k ⁵⁵	Xiandao	short	other	0973.29	39	395153	tɔk⁵⁵	0973	bad concept	TBL	short	tɔk⁵⁵	tɔk⁵⁵  | 0973.29	short adj
3705	Burmese (Written) ZMYYC	t ui w	Old_Burmese	short	other	?	39	?		?	bad concept	HILL/ZMYYC	short	tuiw	tuiw | ?	short
5567		t o ²²	Rangoon	short	other	0973.27	39	395151	to²²	0973	bad concept	TBL	short	to²²		
6004		t o ²	Written_Burmese	short	other	0973.26	39	395150	to²	0973	bad concept	TBL	short	to²		
#
3725	Achang (Longchuan) TBL	s i a ŋ ³⁵ ◦ ɕ i a ŋ ⁵⁵	Achang_Longchuan	to sing	verb	1184.28	937	405306	siaŋ³⁵ɕiaŋ⁵⁵	1184		TBL	sing	siaŋ³⁵ɕiaŋ⁵⁵	siaŋ³⁵ ɕiaŋ⁵⁵  | 1184.28	sing
3728	Atsi [Zaiwa] TBL	th o ⁵¹	Atsi	to sing	verb	1184.30	938	405308	tho⁵¹	1184		TBL	sing	tho⁵¹	tho⁵¹  | 1184.30	sing
3729	Bola (Luxi) TBL	th ɔ ⁵⁵	Bola	to sing	verb	1184.32	938	405310	thɔ⁵⁵	1184		TBL	sing	thɔ⁵⁵	thɔ⁵⁵  | 1184.32	sing
3731	Leqi (Luxi) TBL	kh uː n ⁵⁵	Lashi	to sing	verb	1184.33	940	405311	khuːn⁵⁵	1184		TBL	sing	khuːn⁵⁵	khuːn⁵⁵  | 1184.33	sing
3732	Langsu (Luxi) TBL	th u ³¹	Maru	to sing	verb	1184.31	938	405309	thu³¹	1184		TBL	sing	thu³¹	thu³¹  | 1184.31	sing
3733	Achang (Xiandao) TBL	ç a ŋ ⁵⁵ ◦ ç a ŋ ³⁵	Xiandao	to sing	verb	1184.29	937	405307	çaŋ⁵⁵çaŋ³⁵	1184		TBL	sing	çaŋ⁵⁵çaŋ³⁵	çaŋ⁵⁵ çaŋ³⁵  | 1184.29	sing
3734	Burmese (Written) ZMYYC	ch ui w	Old_Burmese	to sing	verb	?	939	?		?		HILL/ZMYYC	sing	chuiw	chuiw | ?	sing
5634		sh o ²²	Rangoon	to sing	verb	1184.27	939	405305	sho²²	1184		TBL	sing	sho²²		
6070		sh o ²	Written_Burmese	to sing	verb	1184.26	939	405304	sho²	1184		TBL	sing	sho²		
#
3752	Achang (Longchuan) TBL	x ʐ o ʔ ⁵⁵	Achang_Longchuan	six	other	0802.28	40	386309	xʐoʔ⁵⁵	0802		TBL	six	xʐoʔ⁵⁵	xʐoʔ⁵⁵  | 0802.28	six num
3755	Atsi [Zaiwa] TBL	kh j u ʔ ⁵⁵	Atsi	six	other	0802.30	40	386311	khjuʔ⁵⁵	0802		TBL	six	khjuʔ⁵⁵	khjuʔ⁵⁵  | 0802.30	six num
3757	Bola (Luxi) TBL	kh j a u ʔ ⁵⁵	Bola	six	other	0802.32	40	386313	khjauʔ⁵⁵	0802		TBL	six	khjauʔ⁵⁵	khjauʔ⁵⁵  | 0802.32	six num
3758	Burmese (Written) ZMYYC	kh r o k	Burmese	six	other	916.39	40	?		916		HILL/ZMYYC	six	khrok	khrɔk  | 916.39	six
3759	Hpun (Northern) EJAH-Hpun	k ɔ́ ◦ ŋ y ɔ́ ŋ ◦ m à ŋ ◦ t à ŋ	Hpun	six	other	431-1	380	?		431-1		EJAH-Hpun	six	kɔ́ŋyɔ́ŋmàŋtàŋ	kɔ́ŋyɔ́ŋ màŋtàŋ  | 431-1	six
3760	Leqi (Luxi) TBL	kh j u k ⁵⁵	Lashi	six	other	0802.33	40	386314	khjuk⁵⁵	0802		TBL	six	khjuk⁵⁵	khjuk⁵⁵  | 0802.33	six num
3761	Langsu (Luxi) TBL	kh j a u k ⁵⁵	Maru	six	other	0802.31	40	386312	khjauk⁵⁵	0802		TBL	six	khjauk⁵⁵	khjauk⁵⁵  | 0802.31	six num
3764	Achang (Xiandao) TBL	ch u ʔ ⁵⁵	Xiandao	six	other	0802.29	40	386310	chuʔ⁵⁵	0802		TBL	six	chuʔ⁵⁵	chuʔ⁵⁵  | 0802.29	six num
3765	Burmese (Written) ZMYYC	kh r o₂ k	Old_Burmese	six	other	?	40	?		?		HILL/ZMYYC	six	khro₂k	khro₂k | ?	six
5618		ʨʰ ɑ u ʔ ⁴	Rangoon	six	other	0802.27	40	386308	tɕhɑuʔ⁴	0802		TBL	six	ʨʰɑuʔ⁴		
6054		kʰ r ɔ k ⁴	Written_Burmese	six	other	0802.26	40	386307	khrɔk⁴	0802		TBL	six	kʰrɔk⁴		
#
3790	Achang (Longchuan) TBL	m a u ³¹	Achang_Longchuan	the sky	noun	0001.28	440	345013	mau³¹	0001		TBL	sky	mau³¹	mau³¹  | 0001.28	sky
3792	Atsi [Zaiwa] TBL	m a u ²¹ ◦ kh u ŋ ⁵¹	Atsi	the sky	noun	0001.30	440	345015	mau²¹khuŋ⁵¹	0001		TBL	sky	mau²¹khuŋ⁵¹	mau²¹ khuŋ⁵¹  | 0001.30	sky
3793	Bola (Luxi) TBL	m a u ³¹ ◦ kh a u ŋ ⁵⁵	Bola	the sky	noun	0001.32	440	345017	mau³¹khauŋ⁵⁵	0001		TBL	sky	mau³¹khauŋ⁵⁵	mau³¹ khauŋ⁵⁵  | 0001.32	sky
3796	Leqi (Luxi) TBL	m o u ³³ ◦ kh u ŋ ³³	Lashi	the sky	noun	0001.33	440	345018	mou³³khuŋ³³	0001		TBL	sky	mou³³khuŋ³³	mou³³ khuŋ³³  | 0001.33	sky
3797	Langsu (Luxi) TBL	m u k ⁵⁵	Maru	the sky	noun	0001.31	440	345016	muk⁵⁵	0001		TBL	sky	muk⁵⁵	muk⁵⁵  | 0001.31	sky
3798	Achang (Xiandao) TBL	m a u ³¹	Xiandao	the sky	noun	0001.29	440	345014	mau³¹	0001		TBL	sky	mau³¹	mau³¹  | 0001.29	sky
3799	Burmese (Written) ZMYYC	m ui w ḥ	Old_Burmese	the sky	noun	?	440	?		?		HILL/ZMYYC	sky	muiwḥ	muiwḥ | ?	sky
5608		m o ⁵⁵	Rangoon	the sky	noun	0001.27	440	345012	mo⁵⁵	0001		TBL	sky	mo⁵⁵		
6044		m o ³	Written_Burmese	the sky	noun	0001.26	440	345011	mo³	0001		TBL	sky	mo³		
#
3802	Achang (Longchuan) TBL	e ³¹	Achang_Longchuan	to sleep	verb	1646.28	951	426328	e³¹	1646		TBL	sleep	e³¹	e³¹  | 1646.28	sleep v.
3805	Atsi [Zaiwa] TBL	j u̱ p ⁵⁵	Atsi	to sleep	verb	1646.30	951	426330	ju̱p⁵⁵	1646		TBL	sleep	ju̱p⁵⁵	ju̱p⁵⁵  | 1646.30	sleep v.
3807	Bola (Luxi) TBL	j a̱ p ⁵⁵	Bola	to sleep	verb	1646.32	951	426332	ja̱p⁵⁵	1646		TBL	sleep	ja̱p⁵⁵	ja̱p⁵⁵  | 1646.32	sleep v.
3811	Leqi (Luxi) TBL	j u̱ː p ⁵⁵	Lashi	to sleep	verb	1646.33	951	426333	ju̱ːp⁵⁵	1646		TBL	sleep	ju̱ːp⁵⁵	ju̱ːp⁵⁵  | 1646.33	sleep v.
3813	Langsu (Luxi) TBL	j a p ³¹	Maru	to sleep	verb	1646.31	951	426331	jap³¹	1646		TBL	sleep	jap³¹	jap³¹  | 1646.31	sleep v.
3816	Achang (Xiandao) TBL	i t ⁵⁵	Xiandao	to sleep	verb	1646.29	951	426329	it⁵⁵	1646		TBL	sleep	it⁵⁵	it⁵⁵  | 1646.29	sleep v.
3818	Burmese (Written) ZMYYC	i p	Old_Burmese	to sleep	verb	?	951	?		?		HILL/ZMYYC	sleep	ip	ip | ?	sleep
5544		e ʔ ⁴	Rangoon	to sleep	verb	1646.27	951	426327	eʔ⁴	1646		TBL	sleep	eʔ⁴		
5981		i p ⁴	Written_Burmese	to sleep	verb	1646.26	951	426326	ip⁴	1646		TBL	sleep	ip⁴		
#
3821	Achang (Longchuan) TBL	ȵ i ⁵⁵	Achang_Longchuan	small	other	0965.28	44	394718	ȵi⁵⁵	0965		TBL	small	ȵi⁵⁵	ȵi⁵⁵  | 0965.28	small adj
3823	Atsi [Zaiwa] TBL	t i̱ ʔ ⁵⁵	Atsi	small	other	0965.30	384	394720	ti̱ʔ⁵⁵	0965		TBL	small	ti̱ʔ⁵⁵	ti̱ʔ⁵⁵  | 0965.30	small adj
3824	Bola (Luxi) TBL	ŋ a i ⁵⁵	Bola	small	other	0965.32	44	394722	ŋai⁵⁵	0965		TBL	small	ŋai⁵⁵	ŋai⁵⁵  | 0965.32	small adj
3825	Burmese (Written) ZMYYC	ṅ a y	Burmese	small	other	801.39	44	?		801		HILL/ZMYYC	small	ṅay	ŋɑj²  | 801.39	small adj
3826	Hpun (Northern) EJAH-Hpun	a ì ʔ	Hpun	small	other	42	47	?		42		EJAH-Hpun	small adj	aìʔ	aìʔ  | 42	small adj
3827	Leqi (Luxi) TBL	ŋ ɛː ³¹	Lashi	small	other	0965.33	44	394723	ŋɛː³¹	0965		TBL	small	ŋɛː³¹	ŋɛː³¹  | 0965.33	small adj
3828	Langsu (Luxi) TBL	ŋ a i ³¹	Maru	small	other	0965.31	44	394721	ŋai³¹	0965		TBL	small	ŋai³¹	ŋai³¹  | 0965.31	small adj
3829	Achang (Xiandao) TBL	ɲ ɛ ⁵¹	Xiandao	small	other	0965.29	44	394719	ɲɛ⁵¹	0965		TBL	small	ɲɛ⁵¹	ɲɛ⁵¹  | 0965.29	small adj
3830	Burmese (Written) ZMYYC	ṅ a y	Old_Burmese	small	other	?	44	?		?		HILL/ZMYYC	small adj	ṅay	ṅay | ?	small adj
5365		ŋ ɛ ²²	Rangoon	small	other	0965.27	44	394717	ŋɛ²²	0965		TBL	small	ŋɛ²²		
5805		ŋ ɑ j ²	Written_Burmese	small	other	0965.26	44	394716	ŋɑj²	0965		TBL	small	ŋɑj²		
#
3840	Bola (Luxi) TBL	n ɛ̱̃ ∼ ⁵⁵	Bola	to smell (perceive odor) [transitive]	verb	1707.32	955	429234	nɛ̱̃⁵⁵	1707		TBL	smell	nɛ̱̃⁵⁵	nɛ̱̃⁵⁵  | 1707.32	smell v
3845	Leqi (Luxi) TBL	n aː m ³¹	Lashi	to smell (perceive odor) [transitive]	verb	1707.33	955	429235	naːm³¹	1707		TBL	smell	naːm³¹	naːm³¹  | 1707.33	smell v
3848	Langsu (Luxi) TBL	n ɛ̃ ∼ ³¹	Maru	to smell (perceive odor) [transitive]	verb	1707.31	955	429233	nɛ̃³¹	1707		TBL	smell	nɛ̃³¹	nɛ̃³¹  | 1707.31	smell v
5417		n ɑ̃ ∼ ⁵⁵	Rangoon	to smell (perceive odor) [transitive]	verb	1707.27	955	429229	nɑ̃⁵⁵	1707		TBL	smell	nɑ̃⁵⁵		
5857		n ɑ m ³	Written_Burmese	to smell (perceive odor) [transitive]	verb	1707.26	955	429228	nɑm³	1707		TBL	smell	nɑm³		
#
3853	Achang (Longchuan) TBL	n i ³¹ ◦ x a u ³¹	Achang_Longchuan	the smoke	noun	0019.28	441	345944	ni³¹xau³¹	0019		TBL	smoke	ni³¹xau³¹	ni³¹ xau³¹  | 0019.28	smoke n
3856	Atsi [Zaiwa] TBL	m j i ²¹ ◦ kh a u ²¹	Atsi	the smoke	noun	0019.30	441	345946	mji²¹khau²¹	0019		TBL	smoke	mji²¹khau²¹	mji²¹ khau²¹  | 0019.30	smoke n
3858	Bola (Luxi) TBL	tʃh i ³⁵	Bola	the smoke	noun	0019.32	442	345948	tʃhi³⁵	0019		TBL	smoke	tʃhi³⁵	tʃhi³⁵  | 0019.32	smoke n
3861	Leqi (Luxi) TBL	m j i ³³ ◦ kh o u ⁵⁵	Lashi	the smoke	noun	0019.33	441	345949	mji³³khou⁵⁵	0019		TBL	smoke	mji³³khou⁵⁵	mji³³ khou⁵⁵  | 0019.33	smoke n
3862	Langsu (Luxi) TBL	m j i ²¹ ◦ kh u k ⁵⁵	Maru	the smoke	noun	0019.31	441	345947	mji²¹khuk⁵⁵	0019		TBL	smoke	mji²¹khuk⁵⁵	mji²¹ khuk⁵⁵  | 0019.31	smoke n
3864	Achang (Xiandao) TBL	n̥ i ³¹ ◦ x a u ³¹	Xiandao	the smoke	noun	0019.29	441	345945	n̥i³¹xau³¹	0019		TBL	smoke	n̥i³¹xau³¹	n̥i³¹ xau³¹  | 0019.29	smoke n
5452		m i ⁵⁵ ◦ kʰ o ⁵⁵	Rangoon	the smoke	noun	0019.27	441	345943	mi⁵⁵kho⁵⁵	0019		TBL	smoke	mi⁵⁵kʰo⁵⁵		
5891		m i ³ ◦ kʰ o ³	Written_Burmese	the smoke	noun	0019.26	441	345942	mi³kho³	0019		TBL	smoke	mi³kʰo³		
#
3867	Achang (Longchuan) TBL	n e ʔ ³⁵	Achang_Longchuan	smooth	other	1037.28	50	398401	neʔ³⁵	1037		TBL	smooth / glossy / sleek	neʔ³⁵	neʔ³⁵  | 1037.28	smooth / glossy / sleek
3868	Atsi [Zaiwa] TBL	tʃ u̱ t ⁵⁵	Atsi	smooth	other	1037.30	49	398403	tʃu̱t⁵⁵	1037		TBL	smooth / glossy / sleek	tʃu̱t⁵⁵	tʃu̱t⁵⁵  | 1037.30	smooth / glossy / sleek
3870	Bola (Luxi) TBL	t a u ʔ ³¹ ◦ tʃ ɔ̱ t ⁵⁵	Bola	smooth	other	1037.32	49	398405	tauʔ³¹tʃɔ̱t⁵⁵	1037		TBL	smooth / glossy / sleek	tauʔ³¹tʃɔ̱t⁵⁵	tauʔ³¹ tʃɔ̱t⁵⁵  | 1037.32	smooth / glossy / sleek
3872	Leqi (Luxi) TBL	tʃ u̱ː t ⁵⁵	Lashi	smooth	other	1037.33	49	398406	tʃu̱ːt⁵⁵	1037		TBL	smooth / glossy / sleek	tʃu̱ːt⁵⁵	tʃu̱ːt⁵⁵  | 1037.33	smooth / glossy / sleek
3873	Langsu (Luxi) TBL	tʃ a̱ t ⁵⁵	Maru	smooth	other	1037.31	49	398404	tʃa̱t⁵⁵	1037		TBL	smooth / glossy / sleek	tʃa̱t⁵⁵	tʃa̱t⁵⁵  | 1037.31	smooth / glossy / sleek
3875	Achang (Xiandao) TBL	ch ɔ t ³⁵	Xiandao	smooth	other	1037.29	49	398402	chɔt³⁵	1037		TBL	smooth / glossy / sleek	chɔt³⁵	chɔt³⁵  | 1037.29	smooth / glossy / sleek
3876	Burmese (Written) ZMYYC	p y o ʔ	Old_Burmese	smooth	other	?	53	?		?		HILL/ZMYYC	smooth	?	? | ?	soft
5342		ʨʰ ɔ ⁵⁵	Rangoon	smooth	other	1037.27	51	398400	tɕhɔ⁵⁵	1037		TBL	smooth / glossy / sleek	ʨʰɔ⁵⁵		
5783		kʰ j ɔ ³	Written_Burmese	smooth	other	1037.26	51	398399	khjɔ³	1037		TBL	smooth / glossy / sleek	kʰjɔ³		
#
3879	Achang (Longchuan) TBL	m ʐ u i ⁵⁵	Achang_Longchuan	the snake	noun	0347.28	443	436962	mʐui⁵⁵	0347		TBL	snake	mʐui⁵⁵	mʐui⁵⁵  | 0347.28	snake n
3882	Atsi [Zaiwa] TBL	l a̱ ŋ ⁵¹ ◦ m u i ⁵¹	Atsi	the snake	noun	0347.30	443	436964	la̱ŋ⁵¹mui⁵¹	0347		TBL	snake	la̱ŋ⁵¹mui⁵¹	la̱ŋ⁵¹ mui⁵¹  | 0347.30	snake n
3884	Bola (Luxi) TBL	l ɔ̃ ∼ ⁵⁵ ◦ m ø ⁵⁵	Bola	the snake	noun	0347.32	443	436966	lɔ̃⁵⁵mø⁵⁵	0347		TBL	snake	lɔ̃⁵⁵mø⁵⁵	lɔ̃⁵⁵ mø⁵⁵  | 0347.32	snake n
3887	Leqi (Luxi) TBL	l a̱ ŋ ³³ ◦ m j u ³¹	Lashi	the snake	noun	0347.33	443	436967	la̱ŋ³³mju³¹	0347		TBL	snake	la̱ŋ³³mju³¹	la̱ŋ³³ mju³¹  | 0347.33	snake n
3888	Langsu (Luxi) TBL	l ɔ̃ ∼ ³¹ ◦ m ɔ i ³¹	Maru	the snake	noun	0347.31	443	436965	lɔ̃³¹mɔi³¹	0347		TBL	snake	lɔ̃³¹mɔi³¹	lɔ̃³¹ mɔi³¹  | 0347.31	snake n
