# Wordlist

# DATA
ID	CHECK	CLUSTERFORMAT	CLUSTERID	COGID	CONCEPT	CONCEPTID	CONCEPT_VARIANTS	DOCULECT	FORM_VARIANTS	HOMOPHONES	ID_BACK	IPA	METAGLOSS	MORPHEMES	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS
2871	-	0 0 0 0 0 0 0 0 0 12 0 0 0 3	204	148	the nose hair	234	0	Maru_C	0	0	1092	nɔ̱³¹muk⁵⁵	the body hair	n ɔ̱ ³¹ + m u k ⁵⁵	nose hair	nɔ̱³¹ muk⁵⁵  | 3.5.4	Maru [Langsu] DQ-Langsu	12 3	CVTCVcT	n ɔ̱ ³¹ ◦ m u k ⁵⁵
2872	-	0	0	0	the nose hair	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2911	-	0 0 0 0 1 2 3 0 0	96	1121	the old lady	235	0	Achang_Longchuan	0	0	523	tɕhi³¹muaŋ³¹tsɔ³¹	old	tɕʰ i ³¹ + m u a ŋ ³¹ + ts ɔ ³¹	old lady n	tɕhi³¹ muaŋ³¹ tsɔ³¹  | 0172.28	Achang (Longchuan) TBL	1 2 3	CVTCVcTCVT	tɕh i ³¹ ◦ m ua ŋ ³¹ ◦ ts ɔ ³¹
2912	-	0 0 0 0 0 2 3 4 0	96	1121	the old lady	235	0	Atsi	0	0	525	maŋ²¹tsɔ²¹mji̱⁵⁵	old	m a ŋ ²¹ + ts ɔ ²¹ + m j i̱ ⁵⁵	old lady n	maŋ²¹ tsɔ²¹ mji̱⁵⁵  | 0172.30	Atsi [Zaiwa] TBL	2 3 4	CVcTCVTCCVT	m a ŋ ²¹ ◦ ts ɔ ²¹ ◦ m j i̱ ⁵⁵
2913	-	0 0 0 0 0 2 3 4 0	96	1121	the old lady	235	0	Bola	0	0	526	mɔ̃³¹ta³¹mi̱³⁵	old	m ɔ̃ ³¹ + t a ³¹ + m i̱ ³⁵	old lady n	mɔ̃³¹ ta³¹ mi̱³⁵  | 0172.32	Bola (Luxi) TBL	2 3 4	CVVTCVTCVT	m ɔ̃ ∼ ³¹ ◦ t a ³¹ ◦ m i̱ ³⁵
2914	-	0 0 0 5 0 2 0 0 0	96	1121	the old lady	235	0	Lashi	0	0	528	phji⁵⁵maŋ³³	old	pʰ j i ⁵⁵ + m a ŋ ³³	old lady n	phji⁵⁵ maŋ³³  | 0172.33	Leqi (Luxi) TBL	5 2	CCVTCVcT	ph j i ⁵⁵ ◦ m a ŋ ³³
2915	-	0 0 0 0 0 2 3 0 0	96	1121	the old lady	235	0	Maru	0	the old lady // the old man	527	mɔ̃³⁵tsɔ³⁵	old	m ɔ̃ ³⁵ + ts ɔ ³⁵	old lady n	mɔ̃³⁵ tsɔ³⁵  | 0172.31	Langsu (Luxi) TBL	2 3	CVVTCVT	m ɔ̃ ∼ ³⁵ ◦ ts ɔ ³⁵
2916	-	0 0 0 0 0 2 3 0 0	96	1121	the old lady	235	0	Xiandao	0	the old lady // the old man	524	mɔŋ³¹tsɔ³¹	old	m ɔ ŋ ³¹ + ts ɔ ³¹	old lady n	mɔŋ³¹ tsɔ³¹  | 0172.29	Achang (Xiandao) TBL	2 3	CVcTCVT	m ɔ ŋ ³¹ ◦ ts ɔ ³¹
2917	-	0	0	0	the old lady	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2918	-	0 0 0 5 0 2 3 0 0	96	1122	the old man	236	0	Achang_Longchuan	0	0	529	phɔʔ³¹muaŋ³¹tsɔ³¹	old	pʰ ɔ ʔ ³¹ + m u a ŋ ³¹ + ts ɔ ³¹	old man n	phɔʔ³¹ muaŋ³¹ tsɔ³¹  | 0171.28	Achang (Longchuan) TBL	5 2 3	CVcTCVcTCVT	ph ɔ ʔ ³¹ ◦ m ua ŋ ³¹ ◦ ts ɔ ³¹
2919	-	0 0 0 0 0 2 3 0 5	96	1122	the old man	236	0	Atsi	0	0	531	maŋ²¹tso²¹pho⁵⁵	old	m a ŋ ²¹ + ts o ²¹ + pʰ o ⁵⁵	old man n	maŋ²¹ tso²¹ pho⁵⁵  | 0171.30	Atsi [Zaiwa] TBL	2 3 5	CVcTCVTCVT	m a ŋ ²¹ ◦ ts o ²¹ ◦ ph o ⁵⁵
2920	-	0 0 0 0 0 2 3 0 5	96	1122	the old man	236	0	Bola	0	0	532	mɔ̃³¹ta³¹pha³⁵	old	m ɔ̃ ³¹ + t a ³¹ + pʰ a ³⁵	old man n	mɔ̃³¹ ta³¹ pha³⁵  | 0171.32	Bola (Luxi) TBL	2 3 5	CVVTCVTCVT	m ɔ̃ ∼ ³¹ ◦ t a ³¹ ◦ ph a ³⁵
2921	-	0 0 0 0 0 2 3 0 0	96	1122	the old man	236	0	Lashi	0	0	534	maŋ³³tso³³	old	m a ŋ ³³ + ts o ³³	old man n	maŋ³³ tso³³  | 0171.33	Leqi (Luxi) TBL	2 3	CVcTCVT	m a ŋ ³³ ◦ ts o ³³
2922	-	0 0 0 0 0 2 3 0 0	96	1122	the old man	236	0	Maru	0	the old lady // the old man	533	mɔ̃³⁵tsɔ³⁵	old	m ɔ̃ ³⁵ + ts ɔ ³⁵	old man n	mɔ̃³⁵ tsɔ³⁵  | 0171.31	Langsu (Luxi) TBL	2 3	CVVTCVT	m ɔ̃ ∼ ³⁵ ◦ ts ɔ ³⁵
2923	-	0 0 0 0 0 2 3 0 0	96	1122	the old man	236	0	Xiandao	0	the old lady // the old man	530	mɔŋ³¹tsɔ³¹	old	m ɔ ŋ ³¹ + ts ɔ ³¹	old man n	mɔŋ³¹ tsɔ³¹  | 0171.29	Achang (Xiandao) TBL	2 3	CVcTCVT	m ɔ ŋ ³¹ ◦ ts ɔ ³¹
2924	-	0	0	0	the old man	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2925	-	0 0 3 0 0 2 0 0 0	96	1123	the old person	237	0	Achang_Lianghe	0	0	535	tsu⁵⁵mɑŋ⁵⁵	old	ts u ⁵⁵ + m ɑ ŋ ⁵⁵	old person	tsu⁵⁵ mɑŋ⁵⁵  | 161.9	Achang (Lianghe) JZ-Achang	3 2	CVTCVcT	ts u ⁵⁵ ◦ m ɑ ŋ ⁵⁵
2926	-	0 0 0 0 0 2 3 0 0	96	1123	the old person	237	0	Achang_Longchuan_B	0	0	536	muaŋ³¹tsɔ³¹	old	m u a ŋ ³¹ + ts ɔ ³¹	old person	muaŋ³¹ tsɔ³¹  | 292.41	Achang (Longchuan) ZMYYC	2 3	CVcTCVT	m ua ŋ ³¹ ◦ ts ɔ ³¹
2927	-	25	100	1	the old person	237	0	Achang_Luxi	0	0	537	pju³¹maŋ³¹	old	?	old person	pju³¹ maŋ³¹  | 0209.33	Achang (Luxi) JZ-Achang	25	CCVTCVcT	p j u ³¹ ◦ m a ŋ ³¹
2928	-	0 0 0 0 0 2 3 0 0	96	1123	the old person	237	0	Atsi_B	0	0	538	maŋ²¹tso²¹	old	m a ŋ ²¹ + ts o ²¹	old person	maŋ²¹ tso²¹  | 292.42	Atsi [Zaiwa] ZMYYC	2 3	CVcTCVT	m a ŋ ²¹ ◦ ts o ²¹
2929	-	10	99	1126	the old person	237	0	Burmese_ZMYYC	lū ui // lū o²	0	539	lū ui	old	?	old person	lu² o²  | 292.39	Burmese (Written) ZMYYC	10	CV_V	l ū ◦ ui
2930	-	0 0 0 0 0 2 3 0 0	96	1123	the old person	237	0	Maru_B	0	0	540	mɔ̃³⁵tsɔ³⁵	old	m ɔ̃ ³⁵ + ts ɔ ³⁵	old person	mɔ̃³⁵ tsɔ³⁵  | 292.43	Maru [Langsu] ZMYYC	2 3	CVVTCVT	m ɔ̃ ∼ ³⁵ ◦ ts ɔ ³⁵
2931	-	10	99	1126	the old person	237	0	Old_Burmese	lū ui // lū o²	0	539	lū uiw	old	?	old person	lū uiw | ?	Burmese (Written) ZMYYC	10	CV_V	l ū _ ui w
2932	-	0	0	0	the old person	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2933	-	6 1	230	188	the omentum	238	0	Lashi_B	0	0	1331	u̱³³tshu³³	the fat	u̱ ³³ + tsʰ u ³³	fat intestines / omentum	u̱³³ tshu³³  | 8.3.1	Lashi DQ-Lashi	6 1	VTCVT	u̱ ³³ ◦ tsh u ³³
2934	-	0 1	230	188	the omentum	238	0	Maru_C	0	the omentum // the grease	1332	tshau³¹	the fat	tsʰ a u ³¹	fat intestines / omentum	tshau³¹  | 8.3.1	Maru [Langsu] DQ-Langsu	1	CVT	tsh au ³¹
2935	-	0	0	0	the omentum	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2961	-	9 10 11	362	372	the one-eyed person	239	0	Bola_B	0	0	2133	mjaʔ³¹tɛ̱³⁵tɛʔ⁵⁵	the person	m j a ʔ ³¹ + t ɛ̱ ³⁵ + t ɛ ʔ ⁵⁵	one-eyed person	mjaʔ³¹ tɛ̱³⁵ tɛʔ⁵⁵  | 253	Bola DQ-Bola	9 10 11	CCVcTCVTCVcT	m j a ʔ ³¹ ◦ t ɛ̱ ³⁵ ◦ t ɛ ʔ ⁵⁵
2962	-	6 7 8	363	373	the one-eyed person	239	0	Xiandao_B	0	0	2132	ɲɔʔ⁵⁵ta³¹xuan³¹	the person	ɲ ɔ ʔ ⁵⁵ + t a ³¹ + x u a n ³¹	one-eyed person	ɲɔʔ⁵⁵ ta³¹ xuan³¹  | 253	Achang (Xiandao) DQ-Xiandao	6 7 8	CVcTCVTCVcT	ɲ ɔ ʔ ⁵⁵ ◦ t a ³¹ ◦ x ua n ³¹
2963	-	0	0	0	the one-eyed person	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2964	-	2	351	359	the otter	240	0	Achang_Longchuan	0	the otter // to think (reflect)	2097	sam⁵⁵	the otter	s a m ⁵⁵	otter 1	sam⁵⁵  | 0317.28	Achang (Longchuan) TBL	2	CVcT	s a m ⁵⁵
2965	-	2	351	359	the otter	240	0	Achang_Luxi	0	0	2098	ʑam³⁵	the otter	ʑ a m ³⁵	otter 1	ʑam³⁵  | 1419.34	Achang (Luxi) JZ-Achang	2	CVcT	ʑ a m ³⁵
2966	-	2	351	359	the otter	240	0	Atsi	0	0	2099	xam⁵¹	the otter	x a m ⁵¹	otter 1	xam⁵¹  | 0317.30	Atsi [Zaiwa] TBL	2	CVcT	x a m ⁵¹
2967	-	2	351	359	the otter	240	0	Bola	0	0	2100	xɛ̃⁵⁵	the otter	x ɛ̃ ⁵⁵	otter 1	xɛ̃⁵⁵  | 0317.32	Bola (Luxi) TBL	2	CVVT	x ɛ̃ ∼ ⁵⁵
2968	-	2	351	359	the otter	240	0	Burmese_ZMYYC	0	0	2101	phyaṁ	the otter	pʰ j ɑ ṁ ²	otter 1	phjɑṁ²  | 133.39	Burmese (Written) ZMYYC	2	CCVc	ph y a ṁ
2969	-	2	351	359	the otter	240	0	Hpun	0	0	2102	ʃɛ́	the otter	ʃ ɛ́	otter 1	ʃɛ́  | 0822.31	Hpun (Northern) EJAH-Hpun	2	CV	ʃ ɛ́
2970	-	2	351	359	the otter	240	0	Lashi	0	0	2104	ʃa̱m³³	the otter	ʃ a̱ m ³³	otter 1	ʃa̱m³³  | 0317.33	Leqi (Luxi) TBL	2	CVcT	ʃ a̱ m ³³
2971	-	2	351	359	the otter	240	0	Maru	0	0	2103	xɛ̃³¹	the otter	x ɛ̃ ³¹	otter 1	xɛ̃ ³¹  | 0317.31	Langsu (Luxi) TBL	2	CVVT	x ɛ̃ ∼ ³¹
2972	-	3 4	353	360	the otter	240	0	Xiandao	0	0	2105	ti⁵⁵kʐoŋ⁵⁵	the otter	t i ⁵⁵ + kʐ o ŋ ⁵⁵	otter 2	ti⁵⁵ kʐoŋ⁵⁵  | 0317.29	Achang (Xiandao) TBL	3 4	CVTCCVcT	t i ⁵⁵ ◦ k ʐ o ŋ ⁵⁵
2973	-	2	351	359	the otter	240	0	Old_Burmese	0	0	2101	phyaṁ	the otter	pʰ j ɑ ṁ ²	otter 1	phyaṁ | ?	Burmese (Written) ZMYYC	2	CCVc	ph y a ṁ
2974	-	0	0	0	the otter	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2975	-	0 1 0 0 0 0 0 9 0	226	180	the outer ear	241	0	Lashi_B	0	0	1280	nə̌³³jam³¹	the ear	n ə̌ ³³ + j a m ³¹	outer ear	nə̌³³ jam³¹  | 3.6.2	Lashi DQ-Lashi	1 9	CVTCVcT	n ə̌ ³³ ◦ j a m ³¹
2976	-	0 1 0 0 0 0 0 9 0	226	180	the outer ear	241	0	Maru_C	0	0	1281	nə̆³¹jɛ̃³¹	the ear	n ə̆ ³¹ + j ɛ̃ ³¹	outer ear	nə̆³¹ jɛ̃³¹  | 3.6.2	Maru [Langsu] DQ-Langsu	1 9	CVTCVVT	n ə̆ ³¹ ◦ j ɛ̃ ∼ ³¹
2977	-	0	0	0	the outer ear	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2985	-	0 0 0 0 0 0 1 0 0 0 0 0 7	373	388	the paddy rice	242	0	Achang_Longchuan	0	0	2217	tɕɔ³¹tseŋ⁵⁵	the rice	tɕ ɔ ³¹ + ts e ŋ ⁵⁵	rice (paddy) n	tɕɔ³¹ tseŋ⁵⁵  | 0403.28	Achang (Longchuan) TBL	1 7	CVTCVcT	tɕ ɔ ³¹ ◦ ts e ŋ ⁵⁵
2986	-	0 9 10 8 0 0 0 0 0 0 0 0 0	373	388	the paddy rice	242	0	Atsi	0	0	2219	jŏ²¹thuŋ²¹kuʔ²¹	the rice	j ŏ ²¹ + tʰ u ŋ ²¹ + k u ʔ ²¹	rice (paddy) n	jŏ²¹ thuŋ²¹ kuʔ²¹  | 0403.30	Atsi [Zaiwa] TBL	9 10 8	CVTCVcTCVcT	j ŏ ²¹ ◦ th u ŋ ²¹ ◦ k u ʔ ²¹
2987	-	0 9 10 8 0 0 0 0 0 0 0 0 0	373	388	the paddy rice	242	0	Bola	0	0	2220	i³¹thauŋ³¹kauʔ³¹	the rice	i ³¹ + tʰ a u ŋ ³¹ + k a u ʔ ³¹	rice (paddy) n	i³¹ thauŋ³¹ kauʔ³¹  | 0403.32	Bola (Luxi) TBL	9 10 8	VTCVcTCVcT	i ³¹ ◦ th au ŋ ³¹ ◦ k au ʔ ³¹
2988	-	0 0 0 8 0 0 0 0 0 0 0 0 0	373	388	the paddy rice	242	0	Lashi	0	0	2222	kuk³¹	the rice	k u k ³¹	rice (paddy) n	kuk³¹  | 0403.33	Leqi (Luxi) TBL	8	CVcT	k u k ³¹
2989	-	0 9 10 8 0 0 0 0 0 0 0 0 0	373	388	the paddy rice	242	0	Maru	0	0	2221	jɔ̆²¹thauŋ³⁵kauk³¹	the rice	j ɔ̆ ²¹ + tʰ a u ŋ ³⁵ + k a u k ³¹	rice (paddy) n	jɔ̆²¹ thauŋ³⁵ kauk³¹  | 0403.31	Langsu (Luxi) TBL	9 10 8	CVTCVcTCVcT	j ɔ̆ ²¹ ◦ th au ŋ ³⁵ ◦ k au k ³¹
2990	-	0 0 0 8 0 0 0 0 0 0 0 0 0	373	388	the paddy rice	242	0	Xiandao	0	0	2218	kuʔ⁵⁵	the rice	k u ʔ ⁵⁵	rice (paddy) n	kuʔ⁵⁵  | 0403.29	Achang (Xiandao) TBL	8	CVcT	k u ʔ ⁵⁵
2991	-	0	0	0	the paddy rice	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2992	-	25	374	394	the parched rice	243	0	Hpun	0	0	2223	lúphòʔ	the rice	?	rice (parched)	lúphòʔ  | 48	Hpun (Northern) EJAH-Hpun	25	CVCVc	l ú ◦ ph ò ʔ
2993	-	0	0	0	the parched rice	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
2994	-	1 2	356	363	the pea	244	0	Achang_Longchuan	0	0	2111	phu³¹kʐam³⁵	the pea	pʰ u ³¹ + kʐ a m ³⁵	pea n	phu³¹ kʐam³⁵  | 0433.28	Achang (Longchuan) TBL	1 2	CVTCCVcT	ph u ³¹ ◦ k ʐ a m ³⁵
2995	-	0 3 4	355	362	the pea	244	0	Atsi	0	0	2113	tŭ̱⁵⁵tso²¹	the pea	t ŭ̱ ⁵⁵ + ts o ²¹	pea n	tŭ̱⁵⁵ tso²¹  | 0433.30	Atsi [Zaiwa] TBL	3 4	CVTCVT	t ŭ̱ ⁵⁵ ◦ ts o ²¹
2996	-	5 3 0	355	362	the pea	244	0	Bola	0	0	2114	van³⁵tu³¹	the pea	v a n ³⁵ + t u ³¹	pea n	van³⁵ tu³¹  | 0433.32	Bola (Luxi) TBL	5 3	CVcTCVT	v a n ³⁵ ◦ t u ³¹
2997	-	5 3 0	355	362	the pea	244	0	Lashi	0	0	2116	wan⁵⁵tu̱³³	the pea	w a n ⁵⁵ + t u̱ ³³	pea n	wan⁵⁵ tu̱³³  | 0433.33	Leqi (Luxi) TBL	5 3	CVcTCVT	w a n ⁵⁵ ◦ t u̱ ³³
2998	-	5 3 0	355	362	the pea	244	0	Maru	0	0	2115	van³⁵tu³¹	the pea	v a n ³⁵ + t u ³¹	pea n	van³⁵ tu³¹  | 0433.31	Langsu (Luxi) TBL	5 3	CVcTCVT	v a n ³⁵ ◦ t u ³¹
2999	-	1 2	356	363	the pea	244	0	Xiandao	0	0	2112	phɑ̆³¹kʐam³⁵	the pea	pʰ ɑ̆ ³¹ + kʐ a m ³⁵	pea n	phɑ̆³¹ kʐam³⁵  | 0433.29	Achang (Xiandao) TBL	1 2	CVTCCVcT	ph ɑ̆ ³¹ ◦ k ʐ a m ³⁵
3000	-	0	0	0	the pea	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
3001	-	0 1 2 0 0 0	186	120	the pea or bean	245	0	Achang_Longchuan	0	the pea or bean // the soya bean	964	kă³¹tsheʔ³¹	the bean	k ă ³¹ + tsʰ e ʔ ³¹	pea / bean n	kă³¹ tsheʔ³¹  | 0430.28	Achang (Longchuan) TBL	1 2	CVTCVcT	k ă ³¹ ◦ tsh e ʔ ³¹
3002	-	0 0 0 3 0 0	186	120	the pea or bean	245	0	Atsi	0	the pea or bean // the soya bean	965	nuʔ²¹	the bean	n u ʔ ²¹	pea / bean n	nuʔ²¹  | 0430.30	Atsi [Zaiwa] TBL	3	CVcT	n u ʔ ²¹
3003	-	0 0 0 3 0 0	186	120	the pea or bean	245	0	Bola	0	0	966	nauʔ³¹	the bean	n a u ʔ ³¹	pea / bean n	nauʔ³¹  | 0430.32	Bola (Luxi) TBL	3	CVcT	n au ʔ ³¹
3004	-	0 0 0 3 0 0	186	120	the pea or bean	245	0	Lashi	0	0	968	nuk³¹	the bean	n u k ³¹	pea / bean n	nuk³¹  | 0430.33	Leqi (Luxi) TBL	3	CVcT	n u k ³¹
3005	-	0 0 0 3 0 0	186	120	the pea or bean	245	0	Maru	0	the pea or bean // the soya bean	967	nauk³¹	the bean	n a u k ³¹	pea / bean n	nauk³¹  | 0430.31	Langsu (Luxi) TBL	3	CVcT	n au k ³¹
3006	-	0	0	0	the pea or bean	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
3007	-	1 2 0	358	365	the penis	246	0	Achang_Longchuan	0	0	2117	ȵ̥i³¹pu³¹	the penis	ȵ̥ i ³¹ + p u ³¹	penis	ȵ̥i³¹ pu³¹  | 0116.28	Achang (Longchuan) TBL	1 2	CVTCVT	ȵ̥ i ³¹ ◦ p u ³¹
3008	-	1 0 0	358	365	the penis	246	0	Atsi	0	0	2119	ŋji̱²¹	the penis	ŋ j i̱ ²¹	penis	ŋji̱²¹  | 0116.30	Atsi [Zaiwa] TBL	1	CCVT	ŋ j i̱ ²¹
3009	-	1 0 0	358	365	the penis	246	0	Bola	0	0	2120	ŋji̱³⁵	the penis	ŋ j i̱ ³⁵	penis	ŋji̱³⁵  | 0116.32	Bola (Luxi) TBL	1	CCVT	ŋ j i̱ ³⁵
3010	-	0 2 3	358	365	the penis	246	0	Hpun	0	0	2121	pùshì	the penis	p ù + sʰ ì	penis	pù shì  | 3.8.1	Hpun (Northern) EJAH-Hpun	2 3	CVCV	p ù ◦ sh ì
3011	-	1 0 0	358	365	the penis	246	0	Lashi	0	0	2123	ŋji̱⁵⁵	the penis	ŋ j i̱ ⁵⁵	penis	ŋji̱⁵⁵  | 0116.33	Leqi (Luxi) TBL	1	CCVT	ŋ j i̱ ⁵⁵
3012	-	1 0 0	358	365	the penis	246	0	Maru	0	0	2122	ŋji̱³⁵	the penis	ŋ j i̱ ³⁵	penis	ŋji̱³⁵  | 0116.31	Langsu (Luxi) TBL	1	CCVT	ŋ j i̱ ³⁵
3013	-	1 0 0	358	365	the penis	246	0	Xiandao_B	0	0	2118	n̥i³¹	the penis	n̥ i ³¹	penis	n̥i³¹  | 141	Achang (Xiandao) DQ-Xiandao	1	CVT	n̥ i ³¹
3014	-	0	0	0	the penis	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
3015	-	0 0 3 0	359	367	the person	247	0	Achang_Lianghe	0	0	2134	tsu⁵⁵	the person	ts u ⁵⁵	person	tsu⁵⁵  | 0866.42	Achang (Lianghe) JZ-Achang	3	CVT	ts u ⁵⁵
3016	-	0 0 3 0	359	367	the person	247	0	Achang_Longchuan_B	0	0	2135	tʂo⁵⁵	the person	tʂ o ⁵⁵	person	tʂo⁵⁵  | 289.41	Achang (Longchuan) ZMYYC	3	CVT	tʂ o ⁵⁵
3017	-	2 0 0 0	359	367	the person	247	0	Achang_Luxi	0	0	2136	pju³¹	the person	p j u ³¹	person	pju³¹  | 0167.33	Achang (Luxi) JZ-Achang	2	CCVT	p j u ³¹
3018	-	2 0 0 0	359	367	the person	247	0	Atsi_B	0	0	2137	pju⁵¹	the person	p j u ⁵¹	person	pju⁵¹  | 289.42	Atsi [Zaiwa] ZMYYC	2	CCVT	p j u ⁵¹
3019	-	1 0	360	370	the person	247	0	Burmese_ZMYYC	0	0	2139	lū	the person	l u ²	person / human being	lu²  | 289.39	Burmese (Written) ZMYYC	1	CV	l ū
3020	-	1 0	360	370	the person	247	0	Hpun	lúʼ // lú	0	2140	lúʼ	the person	l úʼ	person / human being	lúʼ, lú(ʔ)  | 55	Hpun (Northern) EJAH-Hpun	1	CVc	l ú ʔ
3021	-	2 0 0 0	359	367	the person	247	0	Maru_B	0	0	2138	pju³¹	the person	p j u ³¹	person	pju³¹  | 289.43	Maru [Langsu] ZMYYC	2	CCVT	p j u ³¹
3022	-	1 0	360	370	the person	247	0	Old_Burmese	0	0	2139	lū	the person	l u ²	person / human being	lū | ?	Burmese (Written) ZMYYC	1	CV	l ū
3023	-	0	0	0	the person	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
3024	-	0 1	364	374	the pig	248	0	Achang_Lianghe	0	0	2142	wɑ³¹	the pig	w ɑ ³¹	pig	wɑ³¹  | 0357.16	Achang (Lianghe) JZ-Achang	1	CVT	w ɑ ³¹
3025	-	0 1	364	374	the pig	248	0	Achang_Longchuan	0	0	2143	oʔ⁵⁵	the pig	o ʔ ⁵⁵	pig	oʔ⁵⁵  | 0284.28	Achang (Longchuan) TBL	1	VcT	o ʔ ⁵⁵
3026	-	0 1	364	374	the pig	248	0	Achang_Luxi	0	0	2144	waʔ³¹	the pig	w a ʔ ³¹	pig	waʔ³¹  | 212	Achang (Luxi) JZ-Achang	1	CVcT	w a ʔ ³¹
3027	-	0 1	364	374	the pig	248	0	Atsi	0	0	2146	vaʔ²¹	the pig	v a ʔ ²¹	pig	vaʔ²¹  | 0284.30	Atsi [Zaiwa] TBL	1	CVcT	v a ʔ ²¹
3028	-	0 1	364	374	the pig	248	0	Bola	0	0	2147	vaʔ³¹	the pig	v a ʔ ³¹	pig	vaʔ³¹  | 0284.32	Bola (Luxi) TBL	1	CVcT	v a ʔ ³¹
3029	-	0 1	364	374	the pig	248	0	Burmese_ZMYYC	0	0	2148	vak	the pig	w a k	pig	wak  | 115.39	Burmese (Written) ZMYYC	1	CVc	v a k
3030	-	2 1	364	374	the pig	248	0	Hpun	tăwᴜ̀ʔ // tăvwᴜ̀	0	2149	tăwᴜ̀ʔ	the pig	t ă + w ᴜ̀ ʔ	pig	tăwᴜ̀ʔ, tăvwᴜ̀  | K.50	Hpun (Northern) EJAH-Hpun	2 1	CVCVc	t ă ◦ w ᴜ̀ ʔ
3031	-	0 1	364	374	the pig	248	0	Lashi	0	0	2152	vuʔ³¹	the pig	v u ʔ ³¹	pig	vuʔ³¹  | 0284.33	Leqi (Luxi) TBL	1	CVcT	v u ʔ ³¹
3032	-	0 1	364	374	the pig	248	0	Maru	0	the pig // to hold in arms	2151	vɔʔ³¹	the pig	v ɔ ʔ ³¹	pig	vɔʔ³¹  | 0284.31	Langsu (Luxi) TBL	1	CVcT	v ɔ ʔ ³¹
3033	-	0 1	364	374	the pig	248	0	Xiandao	0	0	2145	oʔ⁵⁵	the pig	o ʔ ⁵⁵	pig	oʔ⁵⁵  | 0284.29	Achang (Xiandao) TBL	1	VcT	o ʔ ⁵⁵
3034	-	0 1	364	374	the pig	248	0	Old_Burmese	0	0	2148	vak	the pig	w a k	pig	vak | ?	Burmese (Written) ZMYYC	1	CVc	v a k
3035	-	0	0	0	the pig	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
3042	-	1	694	830	the place	249	0	Achang_Longchuan	0	0	3825	tan³⁵	to place	t a n ³⁵	place n	tan³⁵  | 0064.28	Achang (Longchuan) TBL	1	CVcT	t a n ³⁵
3043	-	0 2 0	685	819	the place	249	0	Atsi	0	to rain // the place	3827	mau²¹	to place	m a u ²¹	place n	mau²¹  | 0064.30	Atsi [Zaiwa] TBL	2	CVT	m au ²¹
3044	-	3 0 4	685	819	the place	249	0	Bola	0	0	3828	a³¹kja³¹	to place	a ³¹ + k j a ³¹	place n	a³¹ kja³¹  | 0064.32	Bola (Luxi) TBL	3 4	VTCCVT	a ³¹ ◦ k j a ³¹
3045	-	0 2 4	685	819	the place	249	0	Lashi	0	0	3830	mji³³ko³¹	to place	m j i ³³ + k o ³¹	place n	mji³³ ko³¹  | 0064.33	Leqi (Luxi) TBL	2 4	CCVTCVT	m j i ³³ ◦ k o ³¹
3046	-	0 2 0	685	819	the place	249	0	Maru	0	0	3829	mɛ³¹	to place	m ɛ ³¹	place n	mɛ³¹  | 0064.31	Langsu (Luxi) TBL	2	CVT	m ɛ ³¹
3047	-	0 2 0	685	819	the place	249	0	Xiandao	0	0	3826	mɤŋ⁵⁵	to place	m ɤ ŋ ⁵⁵	place n	mɤŋ⁵⁵  | 0064.29	Achang (Xiandao) TBL	2	CVcT	m ɤ ŋ ⁵⁵
3048	-	0	0	0	the place	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
3070	-	6	366	376	the poison	250	0	Achang_Longchuan	0	0	2153	kuaŋ⁵¹	the poison	k u a ŋ ⁵¹	poison	kuaŋ⁵¹  | 0641.28	Achang (Longchuan) TBL	6	CVcT	k ua ŋ ⁵¹
3071	-	0 1 0	365	375	the poison	250	0	Atsi	0	0	2155	mui²¹	the poison	m u i ²¹	poison / toxin n	mui²¹  | 0641.30	Atsi [Zaiwa] TBL	1	CVT	m ui ²¹
3072	-	2 0 3	365	375	the poison	250	0	Bola	0	0	2156	mi³¹naʔ⁵⁵	the poison	m i ³¹ + n a ʔ ⁵⁵	poison / toxin n	mi³¹ naʔ⁵⁵  | 0641.32	Bola (Luxi) TBL	2 3	CVTCVcT	m i ³¹ ◦ n a ʔ ⁵⁵
